route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Wed_01065,New World Albany;Four Square Lancaster;New World Metro Shore City,3,16,24444.74,06:47:24
Wed_01066,New World Albany;Four Square Pakuranga Heights;Four Square Cockle Bay,3,14,24445.78,06:47:25
Wed_01067,New World Papakura;New World Southmall;Four Square Pakuranga Heights,3,16,24450.0,06:47:30
Wed_01068,New World Metro Queen St;Four Square Eden Terrace;New World Birkenhead;Four Square Hobsonville,4,16,24451.13,06:47:31
Wed_01069,New World Albany;New World Eastridge,2,16,24453.42,06:47:33
Wed_01070,Four Square Lancaster;Pak 'n Save Lincoln Road;Four Square Hobsonville,3,16,24457.64,06:47:37
Wed_01071,New World Howick;Four Square Pakuranga Heights;Four Square Cockle Bay;Four Square Ellerslie,4,16,24472.09,06:47:52
Wed_01072,Pak 'n Save Glen Innes;Four Square Hobsonville,2,16,24478.89,06:47:58
Wed_01073,Four Square Pakuranga Heights;Four Square Cockle Bay;New World Botany;Four Square St Heliers,4,16,24480.17,06:48:00
Wed_01074,New World Mt Albert;New World Metro Queen St;Four Square Ellerslie;Four Square Cockle Bay,4,16,24481.1,06:48:01
Wed_01075,Pak 'n Save Royal Oak;Four Square St Heliers;Four Square Cockle Bay,3,16,24481.58,06:48:01
Wed_01076,Pak 'n Save Highland Park;New World Metro Queen St;New World Metro Shore City,3,16,24510.05,06:48:30
Wed_01077,Four Square Remuera;New World Victoria Park;New World Metro Queen St;Four Square Cockle Bay,4,15,24538.7,06:48:58
Wed_01078,Four Square Hobsonville;New World Hobsonville;Four Square Ellerslie;Four Square St Heliers,4,16,24543.95,06:49:03
Wed_01079,New World Green Bay;New World Long Bay,2,16,24548.05,06:49:08
Wed_01080,New World Point Chevalier;Four Square Ellerslie;Four Square Remuera;Four Square Cockle Bay,4,16,24578.54,06:49:38
Wed_01081,New World Browns Bay;New World Metro Shore City;New World Birkenhead,3,16,24595.7,06:49:55
Wed_01082,New World Long Bay;Four Square Torbay;Four Square Fair Price Henderson,3,16,24601.08,06:50:01
Wed_01083,New World Birkenhead;Four Square Lancaster;Four Square Hobsonville;New World Metro Queen St,4,16,24602.49,06:50:02
Wed_01084,New World Stonefields;Four Square Ellerslie;Four Square Pakuranga Heights;Four Square Cockle Bay,4,16,24604.47,06:50:04
Wed_01085,Pak 'n Save Henderson;Four Square Torbay,2,16,24610.96,06:50:10
Wed_01086,New World Devonport;New World Metro Shore City;Four Square Pakuranga Heights,3,15,24614.35,06:50:14
Wed_01087,Four Square Lancaster;New World Victoria Park;New World Metro Queen St;New World Metro Shore City,4,16,24624.63,06:50:24
Wed_01088,New World Point Chevalier;Four Square Britomart;New World Metro Queen St;Four Square Cockle Bay,4,16,24630.85,06:50:30
